user_id,total_hours,avg_hours,max_hours,unique_games,purchase_count,total_interactions,hours_per_game,purchase_ratio
250642069,5.2,1.04,5.2,4,4,5,1.3,0.8
250736247,7.4,1.48,7.4,4,4,5,1.85,0.8
250739065,1.0,0.5,1.0,1,1,2,1.0,0.5
250796304,38.0,19.0,38.0,1,1,2,38.0,0.5
250826540,78.8,1.4592592592592593,54.0,35,35,54,2.2514285714285713,0.6481481481481481
250828184,14.100000000000001,2.8200000000000003,11.9,3,3,5,4.7,0.6
250843033,28.0,9.333333333333334,28.0,2,2,3,14.0,0.6666666666666666
250861433,10.5,5.25,10.5,1,1,2,10.5,0.5
250870371,0.3,0.15,0.3,1,1,2,0.3,0.5
250909464,1.1,0.3666666666666667,1.1,2,2,3,0.55,0.6666666666666666
250933008,0.0,0.0,0.0,1,1,1,0.0,1.0
250955812,339.0,169.5,339.0,1,1,2,339.0,0.5
250960203,16.0,5.333333333333333,16.0,2,2,3,8.0,0.6666666666666666
250966627,0.0,0.0,0.0,1,1,1,0.0,1.0
250977044,17.0,8.5,17.0,1,1,2,17.0,0.5
250981937,32.0,8.0,31.0,2,2,4,16.0,0.5
250988060,9.700000000000001,1.616666666666667,8.9,4,4,6,2.4250000000000003,0.6666666666666666
251004841,0.7,0.35,0.7,1,1,2,0.7,0.5
251065129,33.0,8.25,33.0,3,3,4,11.0,0.75
251085489,65.0,32.5,65.0,1,1,2,65.0,0.5
251087552,17.3,8.65,17.3,1,1,2,17.3,0.5
251090819,38.0,19.0,38.0,1,1,2,38.0,0.5
251093449,0.3,0.15,0.3,1,1,2,0.3,0.5
251111748,31.0,15.5,31.0,1,1,2,31.0,0.5
251123935,11.1,3.6999999999999997,11.1,2,2,3,5.55,0.6666666666666666
251164636,625.6,22.342857142857145,556.0,22,22,28,28.436363636363637,0.7857142857142857
251196267,1.0,0.5,1.0,1,1,2,1.0,0.5
251197403,13.5,4.5,13.5,2,2,3,6.75,0.6666666666666666
251241445,0.3,0.075,0.3,3,3,4,0.09999999999999999,0.75
251267603,4.7,2.35,4.7,1,1,2,4.7,0.5
251285557,0.7,0.2333333333333333,0.7,2,2,3,0.35,0.6666666666666666
251287156,2.1,1.05,2.1,1,1,2,2.1,0.5
251385361,22.5,5.625,17.8,2,2,4,11.25,0.5
251408008,0.0,0.0,0.0,1,1,1,0.0,1.0
251410133,241.0,120.5,241.0,1,1,2,241.0,0.5
251419651,38.0,19.0,38.0,1,1,2,38.0,0.5
251431515,0.9,0.45,0.9,1,1,2,0.9,0.5
251440763,32.8,4.685714285714285,31.0,4,4,7,8.2,0.5714285714285714
251540148,0.8,0.4,0.8,1,1,2,0.8,0.5
251563912,19.9,9.95,19.9,1,1,2,19.9,0.5
251567913,1.9,0.95,1.9,1,1,2,1.9,0.5
251594700,66.9,11.15,62.0,3,3,6,22.3,0.5
251614857,1.3,0.65,1.3,1,1,2,1.3,0.5
251634185,4.8999999999999995,0.35,1.9,8,8,14,0.6124999999999999,0.5714285714285714
251635136,124.9,4.306896551724138,37.0,17,17,29,7.347058823529412,0.5862068965517241
251656719,0.0,0.0,0.0,2,2,2,0.0,1.0
251706843,157.1,11.221428571428572,92.0,8,8,14,19.6375,0.5714285714285714
251732117,50.7,5.07,48.0,5,5,10,10.14,0.5
251819763,0.2,0.1,0.2,1,1,2,0.2,0.5
251884888,2.9,1.45,2.9,1,1,2,2.9,0.5
251901551,0.4,0.2,0.4,1,1,2,0.4,0.5
251910573,0.0,0.0,0.0,1,1,1,0.0,1.0
251920440,17.4,5.8,17.4,2,2,3,8.7,0.6666666666666666
251928689,8.2,4.1,8.2,1,1,2,8.2,0.5
251956525,309.0,154.5,309.0,1,1,2,309.0,0.5
251973211,0.0,0.0,0.0,1,1,1,0.0,1.0
251973400,3.4,0.85,3.4,3,3,4,1.1333333333333333,0.75
251974333,52.6,10.52,51.0,3,3,5,17.533333333333335,0.6
252007735,8.3,4.15,8.3,1,1,2,8.3,0.5
252012035,2.3,0.15333333333333332,2.0,13,13,15,0.1769230769230769,0.8666666666666667
252016836,27.0,13.5,27.0,1,1,2,27.0,0.5
252024637,11.1,0.7928571428571428,11.1,13,13,14,0.8538461538461538,0.9285714285714286
252044076,3636.8,121.22666666666667,1363.0,16,16,30,227.3,0.5333333333333333
252071568,66.0,22.0,66.0,2,2,3,33.0,0.6666666666666666
252074145,11.7,1.17,5.4,6,6,10,1.95,0.6
252083412,43.7,7.283333333333334,35.0,3,3,6,14.566666666666668,0.5
252099721,307.0,153.5,307.0,1,1,2,307.0,0.5
252153772,0.0,0.0,0.0,2,2,2,0.0,1.0
252159775,2.7,1.35,2.7,1,1,2,2.7,0.5
252166407,131.8,18.82857142857143,69.0,4,4,7,32.95,0.5714285714285714
252200924,0.5,0.25,0.5,1,1,2,0.5,0.5
252217917,5.6,1.4,5.5,2,2,4,2.8,0.5
252282604,136.0,68.0,136.0,1,1,2,136.0,0.5
252304245,28.0,7.0,28.0,3,3,4,9.333333333333334,0.75
252308089,8.6,4.3,8.6,1,1,2,8.6,0.5
252341097,0.5,0.25,0.5,1,1,2,0.5,0.5
252345719,41.7,3.790909090909091,30.0,6,6,11,6.95,0.5454545454545454
252352661,181.5,2.8359375,63.0,42,42,64,4.321428571428571,0.65625
252363833,14.3,3.575,13.0,2,2,4,7.15,0.5
252369207,6.6,3.3,6.6,1,1,2,6.6,0.5
252386228,0.3,0.15,0.3,1,1,2,0.3,0.5
252408003,0.3,0.15,0.3,1,1,2,0.3,0.5
252438345,3.3000000000000003,0.66,2.7,3,3,5,1.1,0.6
252466573,0.6,0.3,0.6,1,1,2,0.6,0.5
252475396,1.7,0.5666666666666667,1.7,2,2,3,0.85,0.6666666666666666
252502539,1.5,0.75,1.5,1,1,2,1.5,0.5
252507011,0.9,0.45,0.9,1,1,2,0.9,0.5
252540851,0.0,0.0,0.0,1,1,1,0.0,1.0
252558119,0.0,0.0,0.0,2,2,2,0.0,1.0
252645851,0.6,0.3,0.6,1,1,2,0.6,0.5
252675449,1.3,0.43333333333333335,1.3,2,2,3,0.65,0.6666666666666666
252694471,14.3,7.15,14.3,1,1,2,14.3,0.5
252696188,4.9,2.45,4.9,1,1,2,4.9,0.5
252728747,0.3,0.15,0.3,1,1,2,0.3,0.5
252811208,6.5,0.8125,4.8,5,5,8,1.3,0.625
252869367,0.0,0.0,0.0,2,2,2,0.0,1.0
252895155,1.4,0.7,1.4,1,1,2,1.4,0.5
252918139,16.2,8.1,16.2,1,1,2,16.2,0.5
252921789,75.0,25.0,75.0,2,2,3,37.5,0.6666666666666666
252932627,0.6,0.3,0.6,1,1,2,0.6,0.5
252963100,0.5,0.25,0.5,1,1,2,0.5,0.5
252973296,8.0,4.0,8.0,1,1,2,8.0,0.5
252978483,3.8,1.9,3.8,1,1,2,3.8,0.5
252983257,2.4,0.34285714285714286,1.8,4,4,7,0.6,0.5714285714285714
252984367,0.0,0.0,0.0,1,1,1,0.0,1.0
253006481,79.0,39.5,79.0,1,1,2,79.0,0.5
253044003,12.7,1.0583333333333333,7.6,9,9,12,1.411111111111111,0.75
253048231,0.0,0.0,0.0,1,1,1,0.0,1.0
253111169,0.4,0.2,0.4,1,1,2,0.4,0.5
253114981,0.0,0.0,0.0,3,3,3,0.0,1.0
253121356,92.9,6.193333333333333,62.0,8,8,15,11.6125,0.5333333333333333
253205489,46.1,5.122222222222223,26.0,5,5,9,9.22,0.5555555555555556
253209919,7.8,3.9,7.8,1,1,2,7.8,0.5
253218347,74.7,7.470000000000001,58.0,5,5,10,14.940000000000001,0.5
253224439,4.4,0.8800000000000001,4.4,4,4,5,1.1,0.8
253245972,5.1,2.55,5.1,1,1,2,5.1,0.5
253253005,31.8,5.3,29.0,3,3,6,10.6,0.5
253282893,0.0,0.0,0.0,2,2,2,0.0,1.0
253389413,0.0,0.0,0.0,1,1,1,0.0,1.0
253421464,102.1,17.016666666666666,100.0,4,4,6,25.525,0.6666666666666666
253424499,3.2,1.6,3.2,1,1,2,3.2,0.5
253469905,3.8000000000000003,0.3166666666666667,2.6,8,8,12,0.47500000000000003,0.6666666666666666
253502799,0.7,0.35,0.7,1,1,2,0.7,0.5
253521545,1.0,0.5,1.0,1,1,2,1.0,0.5
253530557,20.0,10.0,20.0,1,1,2,20.0,0.5
253549183,1155.0,82.5,1155.0,13,13,14,88.84615384615384,0.9285714285714286
253611147,6.9,2.3000000000000003,6.9,2,2,3,3.45,0.6666666666666666
253622624,1.6,0.8,1.6,1,1,2,1.6,0.5
253675435,130.0,65.0,130.0,1,1,2,130.0,0.5
253690596,0.6,0.3,0.6,1,1,2,0.6,0.5
253709317,0.0,0.0,0.0,1,1,1,0.0,1.0
253713533,20.0,10.0,20.0,1,1,2,20.0,0.5
253773352,0.3,0.075,0.3,3,3,4,0.09999999999999999,0.75
253813925,385.2,8.754545454545454,171.0,24,24,44,16.05,0.5454545454545454
253814117,37.4,4.675,19.4,5,5,8,7.4799999999999995,0.625
253832736,0.0,0.0,0.0,1,1,1,0.0,1.0
253959521,0.0,0.0,0.0,2,2,2,0.0,1.0
253961136,628.5,28.568181818181817,568.0,15,15,22,41.9,0.6818181818181818
253970176,2.0,1.0,2.0,1,1,2,2.0,0.5
253983004,1.4,0.7,1.4,1,1,2,1.4,0.5
253999415,0.3,0.15,0.3,1,1,2,0.3,0.5
254055320,0.1,0.05,0.1,1,1,2,0.1,0.5
254084123,0.0,0.0,0.0,1,1,1,0.0,1.0
254089285,14.2,7.1,14.2,1,1,2,14.2,0.5
254094961,133.5,26.7,125.0,3,3,5,44.5,0.6
254095448,4.3,2.15,4.3,1,1,2,4.3,0.5
254097023,4.4,2.2,4.4,1,1,2,4.4,0.5
254101561,27.0,5.4,27.0,4,4,5,6.75,0.8
254196196,9.0,3.0,9.0,2,2,3,4.5,0.6666666666666666
254201131,279.2,10.34074074074074,139.0,18,18,27,15.511111111111111,0.6666666666666666
254205257,0.1,0.05,0.1,1,1,2,0.1,0.5
254234513,0.4,0.2,0.4,1,1,2,0.4,0.5
254243107,3.3,1.65,3.3,1,1,2,3.3,0.5
254250501,0.8,0.4,0.8,1,1,2,0.8,0.5
254320799,0.0,0.0,0.0,3,3,3,0.0,1.0
254331853,2.7,0.9,2.7,2,2,3,1.35,0.6666666666666666
254331891,28.0,7.0,28.0,3,3,4,9.333333333333334,0.75
254368479,1.2999999999999998,0.21666666666666665,0.7,4,4,6,0.32499999999999996,0.6666666666666666
254382323,0.6,0.3,0.6,1,1,2,0.6,0.5
254458836,1.0,0.14285714285714285,0.8,5,5,7,0.2,0.7142857142857143
254497372,0.5,0.0625,0.4,6,6,8,0.08333333333333333,0.75
254544187,0.2,0.1,0.2,1,1,2,0.2,0.5
254550709,336.6,8.630769230769232,295.0,23,23,39,14.634782608695653,0.5897435897435898
254565281,0.2,0.06666666666666667,0.2,2,2,3,0.1,0.6666666666666666
254692357,8.3,2.075,7.2,2,2,4,4.15,0.5
254708017,0.6,0.3,0.6,1,1,2,0.6,0.5
254715417,125.0,62.5,125.0,1,1,2,125.0,0.5
254739428,10.2,3.4,10.2,2,2,3,5.1,0.6666666666666666
254739929,0.6,0.06,0.5,8,8,10,0.075,0.8
254782847,2.6,0.8666666666666667,2.6,2,2,3,1.3,0.6666666666666666
254814380,27.3,1.6058823529411765,15.8,12,12,17,2.275,0.7058823529411765
254836819,0.3,0.15,0.3,1,1,2,0.3,0.5
254886921,6.7,2.2333333333333334,6.7,2,2,3,3.35,0.6666666666666666
254906420,1.2,0.6,1.2,1,1,2,1.2,0.5
254924405,8.0,4.0,8.0,1,1,2,8.0,0.5
254928785,79.3,5.286666666666666,39.0,9,9,15,8.81111111111111,0.6
254935843,77.1,1.7133333333333332,34.0,25,25,45,3.0839999999999996,0.5555555555555556
254952543,0.0,0.0,0.0,1,1,1,0.0,1.0
254966557,0.9,0.3,0.9,2,2,3,0.45,0.6666666666666666
254992432,0.5,0.25,0.5,1,1,2,0.5,0.5
255007865,84.6,4.699999999999999,64.0,9,9,18,9.399999999999999,0.5
255010251,90.2,2.0976744186046514,26.0,25,25,43,3.608,0.5813953488372093
255027745,7.2,3.6,7.2,1,1,2,7.2,0.5
255029668,11.6,2.9,11.6,3,3,4,3.8666666666666667,0.75
255042063,0.3,0.15,0.3,1,1,2,0.3,0.5
255076487,17.8,5.933333333333334,17.8,2,2,3,8.9,0.6666666666666666
255085221,19.6,4.9,15.8,2,2,4,9.8,0.5
255096684,34.6,2.661538461538462,24.0,9,9,13,3.8444444444444446,0.6923076923076923
255148277,0.7,0.13999999999999999,0.6,3,3,5,0.2333333333333333,0.6
255168531,3.0,1.0,3.0,2,2,3,1.5,0.6666666666666666
255178947,4.7,2.35,4.7,1,1,2,4.7,0.5
255211217,2.0,1.0,2.0,1,1,2,2.0,0.5
255214547,1.2,0.6,1.2,1,1,2,1.2,0.5
255234412,0.3,0.06,0.3,4,4,5,0.075,0.8
255241051,3.5,1.75,3.5,1,1,2,3.5,0.5
255246635,0.3,0.15,0.3,1,1,2,0.3,0.5
255306029,5.1,2.55,5.1,1,1,2,5.1,0.5
255330237,0.3,0.15,0.3,1,1,2,0.3,0.5
255333449,50.0,25.0,50.0,1,1,2,50.0,0.5
255408941,0.1,0.05,0.1,1,1,2,0.1,0.5
255458903,1.1,0.55,1.1,1,1,2,1.1,0.5
255467165,83.0,41.5,83.0,1,1,2,83.0,0.5
255473549,4.7,2.35,4.7,1,1,2,4.7,0.5
255508119,0.8,0.4,0.8,1,1,2,0.8,0.5
255511589,8.2,1.025,3.4,4,4,8,2.05,0.5
255526371,3.8,1.9,3.8,1,1,2,3.8,0.5
255539801,24.0,12.0,24.0,1,1,2,24.0,0.5
255576471,0.0,0.0,0.0,1,1,1,0.0,1.0
255582025,3.4,1.7,3.4,1,1,2,3.4,0.5
255615919,22.0,11.0,22.0,1,1,2,22.0,0.5
255622304,3.0999999999999996,0.3444444444444444,2.8,7,7,9,0.4428571428571428,0.7777777777777778
255706163,39.0,19.5,39.0,1,1,2,39.0,0.5
255728964,183.0,30.5,183.0,5,5,6,36.6,0.8333333333333334
255730460,0.3,0.09999999999999999,0.3,2,2,3,0.15,0.6666666666666666
255748761,37.0,12.333333333333334,37.0,2,2,3,18.5,0.6666666666666666
255750768,11.0,3.6666666666666665,11.0,2,2,3,5.5,0.6666666666666666
255810120,1.1,0.55,1.1,1,1,2,1.1,0.5
255846501,1.1,0.55,1.1,1,1,2,1.1,0.5
255892249,2.4,1.2,2.4,1,1,2,2.4,0.5
255927683,0.4,0.2,0.4,1,1,2,0.4,0.5
255947169,0.0,0.0,0.0,1,1,1,0.0,1.0
255957600,12.4,6.2,12.4,1,1,2,12.4,0.5
256021017,12.5,6.25,12.5,1,1,2,12.5,0.5
256109019,1.0,0.5,1.0,1,1,2,1.0,0.5
256193015,0.0,0.0,0.0,1,1,1,0.0,1.0
256202715,0.6,0.3,0.6,1,1,2,0.6,0.5
256212075,0.2,0.1,0.2,1,1,2,0.2,0.5
256212635,1.1,0.55,1.1,1,1,2,1.1,0.5
256216485,0.0,0.0,0.0,2,2,2,0.0,1.0
256217287,100.0,50.0,100.0,1,1,2,100.0,0.5
256275407,0.0,0.0,0.0,1,1,1,0.0,1.0
256276021,288.0,57.6,288.0,4,4,5,72.0,0.8
256276624,1.0,0.5,1.0,1,1,2,1.0,0.5
256296627,0.0,0.0,0.0,1,1,1,0.0,1.0
256297825,5.7,2.85,5.7,1,1,2,5.7,0.5
256420345,1.9,0.6333333333333333,1.9,2,2,3,0.95,0.6666666666666666
256436660,0.8,0.4,0.8,1,1,2,0.8,0.5
256452263,25.0,3.125,13.9,4,4,8,6.25,0.5
256525720,29.8,2.292307692307692,10.2,7,7,13,4.257142857142857,0.5384615384615384
256528415,5.7,0.9500000000000001,5.7,5,5,6,1.1400000000000001,0.8333333333333334
256563201,50.0,16.666666666666668,50.0,2,2,3,25.0,0.6666666666666666
256573229,0.0,0.0,0.0,1,1,1,0.0,1.0
256584820,68.0,34.0,68.0,1,1,2,68.0,0.5
256606025,407.2,67.86666666666666,352.0,3,3,6,135.73333333333332,0.5
256613211,34.3,1.8052631578947367,11.8,11,11,19,3.1181818181818177,0.5789473684210527
256636491,18.4,9.2,18.4,1,1,2,18.4,0.5
256645945,25.5,1.8214285714285714,12.7,8,8,14,3.1875,0.5714285714285714
256739669,0.0,0.0,0.0,2,2,2,0.0,1.0
256766924,1212.0,404.0,1212.0,2,2,3,606.0,0.6666666666666666
256809867,0.1,0.03333333333333333,0.1,2,2,3,0.05,0.6666666666666666
256819019,75.8,9.475,28.0,4,4,8,18.95,0.5
256863125,13.1,6.55,13.1,1,1,2,13.1,0.5
256865437,0.5,0.25,0.5,1,1,2,0.5,0.5
256896099,908.0,454.0,908.0,1,1,2,908.0,0.5
256920108,0.3,0.15,0.3,1,1,2,0.3,0.5
256927813,3.6,0.9,3.6,3,3,4,1.2,0.75
256967415,0.0,0.0,0.0,2,2,2,0.0,1.0
256980620,329.0,65.8,247.0,3,3,5,109.66666666666667,0.6
256991827,0.3,0.09999999999999999,0.3,2,2,3,0.15,0.6666666666666666
256992469,5.2,0.8666666666666667,3.7,3,3,6,1.7333333333333334,0.5
257044655,140.0,46.666666666666664,140.0,2,2,3,70.0,0.6666666666666666
257045927,0.2,0.1,0.2,1,1,2,0.2,0.5
257056644,8.7,4.35,8.7,1,1,2,8.7,0.5
257064839,7.5,3.75,7.5,1,1,2,7.5,0.5
257081520,654.0,327.0,654.0,1,1,2,654.0,0.5
257108952,19.1,3.1833333333333336,18.3,4,4,6,4.775,0.6666666666666666
257110911,4.5,2.25,4.5,1,1,2,4.5,0.5
257177611,14.2,7.1,14.2,1,1,2,14.2,0.5
257178379,0.0,0.0,0.0,1,1,1,0.0,1.0
257184455,0.2,0.06666666666666667,0.2,2,2,3,0.1,0.6666666666666666
257200017,0.0,0.0,0.0,3,3,3,0.0,1.0
257200031,2.8,1.4,2.8,1,1,2,2.8,0.5
257237771,0.0,0.0,0.0,1,1,1,0.0,1.0
257256783,352.5,17.625,220.0,14,14,20,25.178571428571427,0.7
257278221,1.8,0.9,1.8,1,1,2,1.8,0.5
257288675,0.0,0.0,0.0,1,1,1,0.0,1.0
257299708,107.0,53.5,107.0,1,1,2,107.0,0.5
257319909,13.0,6.5,13.0,1,1,2,13.0,0.5
257377008,33.0,3.6666666666666665,27.0,5,5,9,6.6,0.5555555555555556
257422299,3.8,0.38,2.3,6,6,10,0.6333333333333333,0.6
257449387,90.2,5.305882352941176,75.0,13,13,17,6.938461538461539,0.7647058823529411
257491997,1.6,0.17777777777777778,1.6,8,8,9,0.2,0.8888888888888888
257518188,0.2,0.1,0.2,1,1,2,0.2,0.5
257521133,7.5,1.875,6.4,2,2,4,3.75,0.5
257528104,37.0,18.5,37.0,1,1,2,37.0,0.5
257603009,0.0,0.0,0.0,1,1,1,0.0,1.0
257702137,0.7,0.35,0.7,1,1,2,0.7,0.5
257724052,392.7,30.207692307692305,213.0,8,8,13,49.0875,0.6153846153846154
257759331,12.8,3.2,12.8,3,3,4,4.266666666666667,0.75
257820973,0.3,0.075,0.3,3,3,4,0.09999999999999999,0.75
257873308,0.0,0.0,0.0,1,1,1,0.0,1.0
257891885,0.0,0.0,0.0,1,1,1,0.0,1.0
257934949,302.2,75.55,302.0,2,2,4,151.1,0.5
257973739,1.6,0.8,1.6,1,1,2,1.6,0.5
257989791,26.9,3.8428571428571425,14.5,4,4,7,6.725,0.5714285714285714
258020559,7.3,2.433333333333333,7.3,2,2,3,3.65,0.6666666666666666
258086009,0.1,0.05,0.1,1,1,2,0.1,0.5
258095301,0.0,0.0,0.0,1,1,1,0.0,1.0
258140547,0.0,0.0,0.0,3,3,3,0.0,1.0
258213980,7.2,1.44,7.2,4,4,5,1.8,0.8
258225013,2.1,1.05,2.1,1,1,2,2.1,0.5
258248895,0.1,0.05,0.1,1,1,2,0.1,0.5
258327971,0.0,0.0,0.0,1,1,1,0.0,1.0
258337261,17.0,8.5,17.0,1,1,2,17.0,0.5
258363805,7.6,1.9,7.6,3,3,4,2.533333333333333,0.75
258381465,0.0,0.0,0.0,2,2,2,0.0,1.0
258390409,33.0,8.25,33.0,3,3,4,11.0,0.75
258393767,0.0,0.0,0.0,1,1,1,0.0,1.0
258430515,4.0,2.0,4.0,1,1,2,4.0,0.5
258478416,5.2,1.3,5.2,3,3,4,1.7333333333333334,0.75
258482885,60.3,1.4023255813953488,18.9,24,24,43,2.5124999999999997,0.5581395348837209
258503400,199.0,99.5,199.0,1,1,2,199.0,0.5
258530685,27.6,1.6235294117647059,19.0,10,10,17,2.7600000000000002,0.5882352941176471
258531019,40.0,1.1111111111111112,15.5,23,23,36,1.7391304347826086,0.6388888888888888
258550100,0.5,0.16666666666666666,0.5,2,2,3,0.25,0.6666666666666666
258553583,1.7,0.5666666666666667,1.7,2,2,3,0.85,0.6666666666666666
258602617,452.5,41.13636363636363,438.0,6,6,11,75.41666666666667,0.5454545454545454
258633808,98.0,49.0,98.0,1,1,2,98.0,0.5
258648395,1.7,0.85,1.7,1,1,2,1.7,0.5
258673767,12.4,1.55,11.1,4,4,8,3.1,0.5
258753415,4.1,0.24117647058823527,4.1,16,16,17,0.25625,0.9411764705882353
258754843,1.1,0.55,1.1,1,1,2,1.1,0.5
258774423,0.3,0.15,0.3,1,1,2,0.3,0.5
258785172,8.700000000000001,0.9666666666666668,4.9,5,5,9,1.7400000000000002,0.5555555555555556
258795101,10.8,2.7,7.3,2,2,4,5.4,0.5
258806371,26.0,3.7142857142857144,26.0,6,6,7,4.333333333333333,0.8571428571428571
258834833,0.8,0.4,0.8,1,1,2,0.8,0.5
258845881,68.0,34.0,68.0,1,1,2,68.0,0.5
258858619,0.0,0.0,0.0,1,1,1,0.0,1.0
258868457,0.3,0.15,0.3,1,1,2,0.3,0.5
258895899,8.0,0.8,5.3,6,6,10,1.3333333333333333,0.6
258957437,29.9,5.9799999999999995,20.0,3,3,5,9.966666666666667,0.6
259038184,220.0,55.0,124.0,2,2,4,110.0,0.5
259050705,10.7,1.1888888888888889,7.6,5,5,9,2.1399999999999997,0.5555555555555556
259053705,0.6000000000000001,0.12000000000000002,0.4,3,3,5,0.20000000000000004,0.6
259057827,0.7,0.35,0.7,1,1,2,0.7,0.5
259130115,0.0,0.0,0.0,3,3,3,0.0,1.0
259263507,8.7,4.35,8.7,1,1,2,8.7,0.5
259268105,333.0,47.57142857142857,288.0,4,4,7,83.25,0.5714285714285714
259301403,53.2,5.911111111111111,52.0,7,7,9,7.6000000000000005,0.7777777777777778
259308565,6.0,3.0,6.0,1,1,2,6.0,0.5
259311761,0.4,0.1,0.4,3,3,4,0.13333333333333333,0.75
259325175,0.0,0.0,0.0,2,2,2,0.0,1.0
259330363,0.4,0.2,0.4,1,1,2,0.4,0.5
259402641,0.5,0.25,0.5,1,1,2,0.5,0.5
259403281,14.0,2.0,11.6,4,4,7,3.5,0.5714285714285714
259420989,2.4,0.6,1.7,2,2,4,1.2,0.5
259436224,0.2,0.1,0.2,1,1,2,0.2,0.5
259454041,13.6,2.2666666666666666,12.7,4,4,6,3.4,0.6666666666666666
259477553,18.3,1.4076923076923078,14.9,8,8,13,2.2875,0.6153846153846154
259528031,4.4,2.2,4.4,1,1,2,4.4,0.5
259554515,0.8,0.2,0.5,2,2,4,0.4,0.5
259587307,15.3,7.65,15.3,1,1,2,15.3,0.5
259591984,50.0,12.5,50.0,3,3,4,16.666666666666668,0.75
259603495,70.0,35.0,70.0,1,1,2,70.0,0.5
259611075,11.5,0.7666666666666667,7.3,10,10,15,1.15,0.6666666666666666
259614031,37.6,9.4,37.0,2,2,4,18.8,0.5
259648553,16.9,8.45,16.9,1,1,2,16.9,0.5
259665776,22.0,11.0,22.0,1,1,2,22.0,0.5
259708463,42.8,10.7,41.0,2,2,4,21.4,0.5
259782663,0.0,0.0,0.0,1,1,1,0.0,1.0
259791209,22.0,11.0,22.0,1,1,2,22.0,0.5
259796248,3.2,1.6,3.2,1,1,2,3.2,0.5
259798464,310.0,25.833333333333332,278.0,9,9,12,34.44444444444444,0.75
259829971,4.3,2.15,4.3,1,1,2,4.3,0.5
259831421,4.4,2.2,4.4,1,1,2,4.4,0.5
259854084,206.0,51.5,206.0,3,3,4,68.66666666666667,0.75
259875529,0.0,0.0,0.0,1,1,1,0.0,1.0
259878911,0.9,0.45,0.9,1,1,2,0.9,0.5
259891015,62.0,8.857142857142858,62.0,6,6,7,10.333333333333334,0.8571428571428571
259931116,503.0,100.6,473.0,3,3,5,167.66666666666666,0.6
259934396,15.4,7.7,15.4,1,1,2,15.4,0.5
259934836,3.5,0.5833333333333334,2.6,3,3,6,1.1666666666666667,0.5
259953528,0.8,0.4,0.8,1,1,2,0.8,0.5
259994621,0.9,0.45,0.9,1,1,2,0.9,0.5
260017289,0.4,0.13333333333333333,0.4,2,2,3,0.2,0.6666666666666666
260048725,107.0,53.5,107.0,1,1,2,107.0,0.5
260057593,0.0,0.0,0.0,1,1,1,0.0,1.0
260118401,21.1,1.5071428571428573,9.5,7,7,14,3.0142857142857147,0.5
260132853,3.5,1.75,3.5,1,1,2,3.5,0.5
260137269,0.0,0.0,0.0,1,1,1,0.0,1.0
260140697,102.0,51.0,102.0,1,1,2,102.0,0.5
260149777,18.0,9.0,18.0,1,1,2,18.0,0.5
260167329,0.0,0.0,0.0,2,2,2,0.0,1.0
260207401,0.1,0.05,0.1,1,1,2,0.1,0.5
260252363,11.5,5.75,11.5,1,1,2,11.5,0.5
260262945,0.0,0.0,0.0,1,1,1,0.0,1.0
260265776,38.7,4.300000000000001,36.0,5,5,9,7.74,0.5555555555555556
260269555,3.2,1.6,3.2,1,1,2,3.2,0.5
260300423,0.3,0.15,0.3,1,1,2,0.3,0.5
260320188,153.8,5.30344827586207,70.0,16,16,29,9.6125,0.5517241379310345
260376156,388.0,14.37037037037037,286.0,23,23,27,16.869565217391305,0.8518518518518519
260455932,0.1,0.05,0.1,1,1,2,0.1,0.5
260499716,11.5,5.75,11.5,1,1,2,11.5,0.5
260538236,173.8,13.36923076923077,84.0,7,7,13,24.82857142857143,0.5384615384615384
260567796,3.2,0.8,3.1,2,2,4,1.6,0.5
260686668,0.8,0.4,0.8,1,1,2,0.8,0.5
260729536,0.5,0.25,0.5,1,1,2,0.5,0.5
260788360,236.5,13.13888888888889,113.0,10,10,18,23.65,0.5555555555555556
260813316,10.4,5.2,10.4,1,1,2,10.4,0.5
261067712,40.4,1.5538461538461539,12.5,14,14,26,2.8857142857142857,0.5384615384615384
261172612,1.3,0.65,1.3,1,1,2,1.3,0.5
261199100,85.0,42.5,85.0,1,1,2,85.0,0.5
261281192,493.6,82.26666666666667,491.0,4,4,6,123.4,0.6666666666666666
261290656,2.4,1.2,2.4,1,1,2,2.4,0.5
261336456,700.0,53.84615384615385,700.0,12,12,13,58.333333333333336,0.9230769230769231
261337836,0.3,0.15,0.3,1,1,2,0.3,0.5
261373664,0.9,0.45,0.9,1,1,2,0.9,0.5
261497568,0.0,0.0,0.0,1,1,1,0.0,1.0
261602452,769.6,23.32121212121212,598.0,22,22,33,34.981818181818184,0.6666666666666666
261670300,1.6,0.8,1.6,1,1,2,1.6,0.5
261745164,66.0,22.0,66.0,2,2,3,33.0,0.6666666666666666
261857176,5.1,1.7,5.1,2,2,3,2.55,0.6666666666666666
262014680,0.7,0.35,0.7,1,1,2,0.7,0.5
262017556,1.6,0.8,1.6,1,1,2,1.6,0.5
262076820,0.9,0.45,0.9,1,1,2,0.9,0.5
262133376,12.8,4.266666666666667,12.8,2,2,3,6.4,0.6666666666666666
262195804,113.8,7.1125,52.0,9,9,16,12.644444444444444,0.5625
262217260,110.0,27.5,110.0,3,3,4,36.666666666666664,0.75
